ID_participant,cog_load,pft_stim,pft_operations,pft_trial_resp.corr,pft_trial_resp.rt,first_procedure,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment,,,
15,0,PFT10.png,2,0,3.5965927,PFT,f,21,62,38,1,4,2,0,,,
6,0,PFT2.png,1,1,12.2679651,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT20.png,3,0,26.018545,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT7.png,1,0,4.7773713,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT24.png,3,1,42.7231087,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT5.png,1,1,2.7642979,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT10.png,2,0,2.8453559,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT23.png,3,0,4.6181713,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT9.png,2,0,23.3693297,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT19.png,3,0,6.3080923,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT8.png,1,0,2.5658895,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT14.png,2,0,11.5997389,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT4.png,1,0,2.1810506,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT22.png,3,1,14.1712892,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT1.png,1,0,2.0052978,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT12.png,2,0,4.2382526,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT18.png,3,1,4.4042594,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT3.png,1,0,12.8756626,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT17.png,3,0,11.5267296,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT13.png,2,0,4.7719757,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT15.png,2,0,14.4718834,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT16.png,2,0,18.8086891,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT6.png,1,0,3.4012014,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT21.png,3,0,21.0595031,ATT,f,21,60,40,1,2,4,0,,,
6,0,PFT11.png,2,0,3.5875478,ATT,f,21,60,40,1,2,4,0,,,
21,1,PFT13.png,2,0,10.017499,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT1.png,1,0,5.6606095,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT18.png,3,1,20.2119151,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT15.png,2,0,20.66823,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT2.png,1,1,6.5346047,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT10.png,2,0,8.5441642,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT22.png,3,1,13.6265067,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT16.png,2,0,20.3153974,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT4.png,1,0,2.38258,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT19.png,3,0,7.8071006,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT23.png,3,0,18.5074132,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT17.png,3,0,11.3046079,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT20.png,3,1,29.7674536,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT21.png,3,0,22.4547667,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT8.png,1,0,6.3023429,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT14.png,2,0,10.9550906,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT11.png,2,0,27.9217436,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT6.png,1,0,1.8663996,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT12.png,2,0,8.5097832,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT9.png,2,0,2.5094641,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT5.png,1,1,1.7561883,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT24.png,3,0,13.0694952,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT3.png,1,0,4.1729031,ATT,f,19,66,38,1,7,6,0,,,
21,1,PFT7.png,1,0,2.216948,ATT,f,19,66,38,1,7,6,0,,,
22,1,PFT17.png,3,0,5.1466865,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT7.png,1,1,3.6495265,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT3.png,1,0,6.3530647,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT5.png,1,1,4.623319,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT13.png,2,0,6.7646492,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT19.png,3,0,9.011038,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT15.png,2,1,6.3248246,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT1.png,1,1,7.9449378,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT20.png,3,0,6.2516084,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT23.png,3,1,3.5560565,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT9.png,2,0,5.0370488,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT11.png,2,1,5.2830849,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT8.png,1,1,2.5066737,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT4.png,1,1,3.0268293,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT22.png,3,0,8.7615423,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT24.png,3,0,7.2388864,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT14.png,2,1,8.2776492,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT10.png,2,0,1.9729314,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT2.png,1,1,4.3406888,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT16.png,2,0,2.3040285,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT6.png,1,1,3.2777894,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT12.png,2,0,7.9118498,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT21.png,3,1,2.252147,ATT,f,19,54,44,1,3,4,0,,,
22,1,PFT18.png,3,0,7.7881484,ATT,f,19,54,44,1,3,4,0,,,
31,1,PFT11.png,2,1,17.3107151,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT17.png,3,1,13.4026011,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT5.png,1,1,2.741876,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT19.png,3,1,12.0190104,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT3.png,1,1,2.7490324,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT20.png,3,0,50.1853849,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT7.png,1,1,3.8961804,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT15.png,2,1,13.0315169,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT13.png,2,1,7.7735905,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT18.png,3,1,15.6114264,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT8.png,1,1,2.5069905,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT1.png,1,1,2.2872533,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT14.png,2,1,16.0326911,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT12.png,2,1,3.8217138,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT21.png,3,0,15.8184621,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT6.png,1,0,3.4402312,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT23.png,3,0,23.0525838,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT16.png,2,1,6.5021136,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT2.png,1,1,2.8252737,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT4.png,1,1,3.277606,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT24.png,3,1,11.4387968,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT10.png,2,1,1.8282945,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT22.png,3,0,39.9625292,PFT,f,19,60,37,1,6,4,0,,,
31,1,PFT9.png,2,1,9.5245329,PFT,f,19,60,37,1,6,4,0,,,
32,1,PFT18.png,3,1,7.9789414,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT8.png,1,0,2.9239962,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT19.png,3,0,14.042087,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT13.png,2,0,4.493288,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT7.png,1,1,2.9029558,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT15.png,2,1,10.3800182,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT23.png,3,0,14.269773,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT2.png,1,1,2.1614766,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT10.png,2,1,10.7808518,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT3.png,1,1,1.8376684,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT6.png,1,1,2.7502376,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT20.png,3,0,11.2455504,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT12.png,2,0,9.4767165,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT11.png,2,0,10.1361495,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT14.png,2,1,6.286908,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT21.png,3,0,14.7015749,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT16.png,2,1,3.9513986,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT1.png,1,1,2.4807217,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT5.png,1,1,2.0442816,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT22.png,3,1,14.4314479,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT24.png,3,1,8.822518,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT4.png,1,1,1.5905178,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT9.png,2,0,2.4302672,PFT,f,19,60,31,1,5,3,0,,,
32,1,PFT17.png,3,1,3.4464991,PFT,f,19,60,31,1,5,3,0,,,
23,1,PFT9.png,2,1,3.5285404,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT11.png,2,0,4.9693409,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT5.png,1,1,2.4138786,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT12.png,2,0,1.4623983,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT18.png,3,0,14.3938038,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT23.png,3,1,5.3138811,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT22.png,3,0,3.4996188,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT19.png,3,1,7.0344015,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT20.png,3,0,9.5833399,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT2.png,1,1,5.1133336,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT13.png,2,0,3.0742931,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT16.png,2,1,4.514782,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT21.png,3,0,10.2184951,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT10.png,2,0,5.600816,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT17.png,3,1,4.4337363,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT14.png,2,0,12.3646003,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT6.png,1,1,2.9333571,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT24.png,3,0,23.0913856,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT3.png,1,1,3.7882365,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT4.png,1,1,1.9575249,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT15.png,2,0,29.0616559,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT1.png,1,1,3.8814114,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT7.png,1,1,7.9172465,ATT,f,19,40,35,1,3,4,0,,,
23,1,PFT8.png,1,1,1.9199435,ATT,f,19,40,35,1,3,4,0,,,
33,1,PFT20.png,3,0,20.8480218,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT9.png,2,1,19.2765187,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT7.png,1,1,5.9527617,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT18.png,3,0,33.4529222,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT1.png,1,1,8.7709324,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT17.png,3,1,28.0368078,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT4.png,1,1,12.2957259,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT2.png,1,1,5.4362617,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT5.png,1,1,5.8584854,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT8.png,1,1,4.89598,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT13.png,2,1,16.9010148,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT24.png,3,1,8.9185661,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT22.png,3,0,34.4478112,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT11.png,2,0,23.0913411,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT15.png,2,1,24.9832801,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT12.png,2,0,30.384414,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT14.png,2,0,35.1605222,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT10.png,2,1,20.8428855,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT21.png,3,0,34.8149722,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT19.png,3,0,34.0958129,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT6.png,1,1,3.6347172,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT3.png,1,1,3.5655799,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT16.png,2,0,23.2686833,PFT,f,20,52,40,1,5,7,0,,,
33,1,PFT23.png,3,0,21.3798797,PFT,f,20,52,40,1,5,7,0,,,
24,1,PFT14.png,2,1,21.1575784,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT11.png,2,1,7.7950186,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT2.png,1,1,1.8066682,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT13.png,2,1,12.7918723,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT12.png,2,1,1.889917,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT8.png,1,1,1.7386409,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT3.png,1,1,1.2109927,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT1.png,1,1,1.4986769,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT17.png,3,1,2.2750939,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT6.png,1,1,3.7220908,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT18.png,3,1,2.9617737,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT19.png,3,0,10.1441293,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT10.png,2,1,3.8159115,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT9.png,2,1,3.1427924,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT24.png,3,1,4.052316,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT21.png,3,1,10.3212646,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT22.png,3,0,13.0440757,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT20.png,3,0,18.6507646,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT15.png,2,0,10.8451117,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT4.png,1,1,2.5337216,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT7.png,1,1,1.9208893,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT23.png,3,1,19.1728702,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT16.png,2,0,7.092881,ATT,f,20,50,38,1,3,5,0,,,
24,1,PFT5.png,1,1,1.8780821,ATT,f,20,50,38,1,3,5,0,,,
34,1,PFT4.png,1,1,5.7700023,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT14.png,2,1,12.1810012,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT8.png,1,1,4.5351108,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT24.png,3,1,4.8847432,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT12.png,2,1,4.184434,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT10.png,2,1,2.914194,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT16.png,2,0,13.2648966,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT18.png,3,1,8.9447674,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT23.png,3,1,29.6957347,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT5.png,1,1,4.5900516,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT15.png,2,1,23.0063083,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT20.png,3,0,34.6325234,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT1.png,1,1,3.9987514,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT6.png,1,1,2.5590821,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT9.png,2,1,3.4510435,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT2.png,1,1,3.0289625,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT11.png,2,1,4.6082784,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT17.png,3,1,5.8957009,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT19.png,3,1,5.2037142,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT7.png,1,1,4.14516,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT21.png,3,1,12.5722772,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT3.png,1,1,5.8003509,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT22.png,3,0,25.1488674,PFT,f,19,57,41,3,6,6,0,,,
34,1,PFT13.png,2,1,2.3019604,PFT,f,19,57,41,3,6,6,0,,,
25,1,PFT18.png,3,1,7.6902749,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT11.png,2,1,7.6718335,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT1.png,1,1,7.5122542,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT9.png,2,0,10.0447127,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT10.png,2,0,9.227218,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT19.png,3,0,4.9027755,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT21.png,3,0,9.2317631,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT22.png,3,0,8.9228472,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT8.png,1,1,10.1001494,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT4.png,1,1,4.0442872,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT7.png,1,1,10.694203,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT24.png,3,1,6.7441061,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT15.png,2,0,7.4051132,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT16.png,2,0,5.1354559,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT2.png,1,1,4.0709999,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT5.png,1,1,4.4878142,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT23.png,3,0,8.1160956,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT17.png,3,1,7.7737097,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT3.png,1,1,3.4760802,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT12.png,2,1,3.9512105,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT14.png,2,0,7.6199612,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT20.png,3,0,6.3273323,ATT,f,21,69,38,1,5,2,0,,,
25,1,PFT6.png,1,1,2.406199,ATT,f,21,69,38,1,5,2,0,,,
