ID_participant,cog_load,pft_stim,pft_operations,pft_trial_resp.corr,pft_trial_resp.rt,first_procedure,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment,,,
29,1,PFT4.png,1,1,2.7504229,ATT,f,19,59,39,1,6,7,0,,,
30,1,PFT6.png,1,1,3.039165,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT9.png,2,1,7.1186868,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT11.png,2,1,2.7132474,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT17.png,3,1,7.8495345,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT4.png,1,1,2.6063071,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT14.png,2,1,20.3228257,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT5.png,1,1,3.6617485,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT12.png,2,0,9.6541353,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT15.png,2,1,31.3542527,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT8.png,1,1,2.840412,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT23.png,3,1,11.6963633,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT13.png,2,1,2.9438414,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT21.png,3,1,11.7951687,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT24.png,3,1,19.4861549,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT1.png,1,1,3.9487227,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT10.png,2,1,12.1116925,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT20.png,3,0,22.772848,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT18.png,3,1,27.1554899,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT3.png,1,1,3.2246607,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT2.png,1,1,1.7271072,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT22.png,3,0,20.5223462,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT7.png,1,1,5.4102229,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT19.png,3,1,12.1910019,ATT,f,20,43,23,2,6,4,0,,,
30,1,PFT16.png,2,1,12.207186,ATT,f,20,43,23,2,6,4,0,,,
16,0,PFT18.png,3,1,31.5036462,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT20.png,3,0,26.0855026,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT19.png,3,1,29.0925503,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT15.png,2,0,32.588638,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT8.png,1,1,3.1082254,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT21.png,3,1,10.5900115,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT4.png,1,1,2.4536225,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT7.png,1,1,3.2539269,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT3.png,1,1,2.5199271,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT17.png,3,1,4.1882377,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT9.png,2,1,9.827553,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT1.png,1,1,2.3495567,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT6.png,1,1,2.6377745,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT23.png,3,0,40.6528574,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT11.png,2,1,17.206582,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT13.png,2,1,5.8284749,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT10.png,2,1,10.7358467,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT16.png,2,1,12.497204,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT24.png,3,1,21.0434303,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT5.png,1,1,2.7042561,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT22.png,3,1,23.2048969,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT14.png,2,0,29.3507828,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT2.png,1,1,1.6336331,PFT,f,19,48,33,1,6,3,0,,,
16,0,PFT12.png,2,1,3.4543474,PFT,f,19,48,33,1,6,3,0,,,
17,0,PFT5.png,1,1,2.8521261,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT4.png,1,1,5.1722646,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT24.png,3,1,9.2760766,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT3.png,1,1,1.6096253,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT17.png,3,1,2.462102,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT11.png,2,1,11.2481022,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT8.png,1,1,6.1055352,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT23.png,3,1,11.8888896,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT22.png,3,0,47.1533725,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT10.png,2,1,1.5754034,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT18.png,3,1,24.4672634,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT20.png,3,0,16.3470222,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT21.png,3,1,23.4440246,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT14.png,2,1,10.4172677,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT7.png,1,1,2.2972122,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT2.png,1,1,2.6858813,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT15.png,2,0,11.3252642,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT1.png,1,1,2.3379544,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT13.png,2,1,7.4355286,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT19.png,3,1,3.0849648,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT16.png,2,1,6.4130768,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT12.png,2,0,8.0383281,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT9.png,2,1,9.1489839,PFT,m,20,64,52,1,2,2,0,,,
17,0,PFT6.png,1,1,5.3966512,PFT,m,20,64,52,1,2,2,0,,,
8,0,PFT17.png,3,1,7.8913751,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT16.png,2,0,5.1243509,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT15.png,2,1,11.2029037,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT4.png,1,1,2.9452974,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT18.png,3,1,11.1360631,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT6.png,1,1,2.3303534,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT24.png,3,1,4.3319311,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT13.png,2,1,11.1443779,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT7.png,1,1,2.9928997,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT11.png,2,1,8.581705,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT5.png,1,1,2.0972138,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT2.png,1,1,2.0494714,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT12.png,2,1,7.2564681,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT22.png,3,0,37.5546877,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT1.png,1,1,3.0254692,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT14.png,2,1,15.9475986,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT23.png,3,0,17.8743842,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT8.png,1,1,1.6541077,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT20.png,3,0,7.1842278,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT9.png,2,1,8.1922199,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT21.png,3,1,18.6820498,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT10.png,2,1,3.4322819,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT3.png,1,1,3.9175183,ATT,f,23,45,37,2,5,1,1,,,
8,0,PFT19.png,3,1,8.150156,ATT,f,23,45,37,2,5,1,1,,,
40,1,PFT17.png,3,0,28.3245149,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT1.png,1,0,3.8764735,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT16.png,2,1,15.3522968,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT9.png,2,1,2.2021407,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT3.png,1,0,4.6726838,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT14.png,2,0,40.6906261,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT2.png,1,1,19.8144393,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT8.png,1,1,12.1969166,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT18.png,3,0,35.8519703,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT13.png,2,1,16.942438,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT19.png,3,0,12.3827102,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT7.png,1,1,4.1350447,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT21.png,3,0,5.5424491,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT10.png,2,1,4.1742569,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT20.png,3,0,17.2932172,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT23.png,3,0,5.8093521,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT15.png,2,1,28.064323,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT22.png,3,0,6.5045851,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT5.png,1,1,2.2892668,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT12.png,2,0,2.85485,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT4.png,1,1,4.5257606,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT6.png,1,1,3.3113291,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT24.png,3,1,20.2587128,PFT,f,21,51,41,1,3,3,0,,,
40,1,PFT11.png,2,1,8.4468038,PFT,f,21,51,41,1,3,3,0,,,
18,0,PFT20.png,3,0,31.580427,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT22.png,3,1,22.4047892,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT6.png,1,1,2.312325,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT11.png,2,1,3.1001231,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT5.png,1,1,1.7493279,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT19.png,3,1,14.0342673,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT21.png,3,1,20.205295,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT4.png,1,1,1.5814635,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT2.png,1,1,1.7780222,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT14.png,2,1,14.4393819,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT10.png,2,1,2.7749104,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT9.png,2,1,10.4545958,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT1.png,1,1,1.6107619,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT16.png,2,0,2.7341145,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT18.png,3,1,22.3579528,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT3.png,1,1,1.3885619,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT13.png,2,0,5.523419,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT15.png,2,1,40.4712699,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT7.png,1,1,2.1813697,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT17.png,3,1,3.2185021,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT23.png,3,1,5.2113449,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT12.png,2,0,4.9441256,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT8.png,1,1,1.5554085,PFT,f,19,56,41,2,6,5,0,,,
18,0,PFT24.png,3,1,3.636347,PFT,f,19,56,41,2,6,5,0,,,
9,0,PFT5.png,1,1,1.3655134,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT14.png,2,1,4.70459,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT2.png,1,1,1.3862314,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT20.png,3,0,21.6672916,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT21.png,3,1,6.7259927,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT4.png,1,1,1.2443635,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT3.png,1,1,1.768511,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT13.png,2,1,13.4568758,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT8.png,1,1,1.3539171,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT23.png,3,1,5.8315085,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT9.png,2,1,12.873678,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT11.png,2,1,7.2674128,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT15.png,2,1,10.6912692,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT22.png,3,0,13.1636749,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT6.png,1,1,2.2828095,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT24.png,3,1,6.0993054,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT18.png,3,1,16.9031573,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT12.png,2,1,18.1267461,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT7.png,1,1,1.382913,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT19.png,3,1,6.2438814,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT16.png,2,1,6.2010803,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT1.png,1,1,1.2859733,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT17.png,3,1,4.6556414,ATT,f,19,47,40,2,5,5,0,,,
9,0,PFT10.png,2,1,2.8404406,ATT,f,19,47,40,2,5,5,0,,,
19,0,PFT21.png,3,1,43.8376245,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT1.png,1,1,10.5802117,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT11.png,2,1,34.8398561,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT9.png,2,0,17.9147428,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT4.png,1,1,2.6863214,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT19.png,3,1,17.4119735,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT13.png,2,1,14.4652699,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT7.png,1,1,4.6731373,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT24.png,3,1,65.9804968,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT14.png,2,1,18.55325,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT10.png,2,1,17.6132342,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT22.png,3,0,93.7002134,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT3.png,1,1,5.2484472,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT17.png,3,1,17.8670352,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT8.png,1,1,2.9697514,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT6.png,1,1,6.8651868,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT15.png,2,0,69.7503133,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT16.png,2,0,50.5697455,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT23.png,3,1,97.832571,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT12.png,2,1,15.6443016,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT18.png,3,1,81.92878,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT2.png,1,1,5.5684693,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT5.png,1,1,5.4860492,PFT,f,18,53,46,1,2,4,0,,,
19,0,PFT20.png,3,0,63.4531151,PFT,f,18,53,46,1,2,4,0,,,
10,0,PFT12.png,2,0,14.1037087,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT20.png,3,0,20.6949464,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT17.png,3,1,14.9288513,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT8.png,1,1,3.1897876,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT7.png,1,1,4.1111828,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT21.png,3,0,10.9521057,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT11.png,2,1,16.5863877,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT13.png,2,1,5.7287796,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT14.png,2,0,13.3201456,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT22.png,3,0,26.0422272,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT6.png,1,1,3.8166307,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT10.png,2,0,6.6899394,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT24.png,3,1,11.3297546,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT2.png,1,1,5.330254,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT15.png,2,1,13.1966963,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT5.png,1,1,1.6236373,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT19.png,3,1,9.6745409,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT16.png,2,1,15.7328199,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT18.png,3,1,15.7671113,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT1.png,1,1,3.5755904,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT9.png,2,1,10.9450893,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT23.png,3,0,7.5386543,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT4.png,1,1,3.1426157,ATT,f,23,50,31,1,5,5,0,,,
10,0,PFT3.png,1,1,3.5926298,ATT,f,23,50,31,1,5,5,0,,,
20,0,PFT11.png,2,1,3.6673464,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT6.png,1,1,2.1397735,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT7.png,1,1,3.2694069,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT8.png,1,1,2.7267657,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT12.png,2,1,11.5402932,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT14.png,2,0,13.4107691,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT1.png,1,1,3.7487963,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT9.png,2,0,20.0807944,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT18.png,3,1,22.1815868,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT24.png,3,0,6.7550153,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT22.png,3,1,11.2203991,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT17.png,3,1,5.4806754,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT5.png,1,1,2.1396066,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT3.png,1,1,1.6589213,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT13.png,2,1,2.2654294,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT16.png,2,1,5.9173864,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT10.png,2,0,12.506556,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT2.png,1,1,2.3316633,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT4.png,1,1,3.6759352,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT23.png,3,1,11.5492262,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT21.png,3,1,16.3965839,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT15.png,2,1,11.1214401,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT20.png,3,0,20.9249371,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT19.png,3,0,25.8646439,PFT,f,19,52,25,1,3,2,0,,,
