ID_participant,cog_load,pft_stim,first_procedure,operations1.corr,operations1.rt,operations2.corr,operations2.rt,operations3.corr,operations3.rt,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment
31,1,PFT3.png,PFT,1,2.7490324,-,-,-,-,f,19,60,37,1,6,4,0
31,1,PFT7.png,PFT,1,3.8961804,-,-,-,-,f,19,60,37,1,6,4,0
31,1,PFT15.png,PFT,-,-,1,13.0315169,-,-,f,19,60,37,1,6,4,0
31,1,PFT13.png,PFT,-,-,1,7.7735905,-,-,f,19,60,37,1,6,4,0
31,1,PFT18.png,PFT,-,-,-,-,1,15.6114264,f,19,60,37,1,6,4,0
31,1,PFT8.png,PFT,1,2.5069905,-,-,-,-,f,19,60,37,1,6,4,0
31,1,PFT1.png,PFT,1,2.2872533,-,-,-,-,f,19,60,37,1,6,4,0
31,1,PFT21.png,PFT,-,-,-,-,0,15.8184621,f,19,60,37,1,6,4,0
31,1,PFT6.png,PFT,0,3.4402312,-,-,-,-,f,19,60,37,1,6,4,0
31,1,PFT23.png,PFT,-,-,-,-,0,23.0525838,f,19,60,37,1,6,4,0
31,1,PFT16.png,PFT,-,-,1,6.5021136,-,-,f,19,60,37,1,6,4,0
31,1,PFT2.png,PFT,1,2.8252737,-,-,-,-,f,19,60,37,1,6,4,0
31,1,PFT4.png,PFT,1,3.277606,-,-,-,-,f,19,60,37,1,6,4,0
31,1,PFT24.png,PFT,-,-,-,-,1,11.4387968,f,19,60,37,1,6,4,0
31,1,PFT10.png,PFT,-,-,1,1.8282945,-,-,f,19,60,37,1,6,4,0
31,1,PFT9.png,PFT,-,-,1,9.5245329,-,-,f,19,60,37,1,6,4,0
32,1,PFT18.png,PFT,-,-,-,-,1,7.9789414,f,19,60,31,1,5,3,0
32,1,PFT8.png,PFT,0,2.9239962,-,-,-,-,f,19,60,31,1,5,3,0
32,1,PFT19.png,PFT,-,-,-,-,0,14.042087,f,19,60,31,1,5,3,0
32,1,PFT13.png,PFT,-,-,0,4.493288,-,-,f,19,60,31,1,5,3,0
32,1,PFT7.png,PFT,1,2.9029558,-,-,-,-,f,19,60,31,1,5,3,0
32,1,PFT15.png,PFT,-,-,1,10.3800182,-,-,f,19,60,31,1,5,3,0
32,1,PFT23.png,PFT,-,-,-,-,0,14.269773,f,19,60,31,1,5,3,0
32,1,PFT2.png,PFT,1,2.1614766,-,-,-,-,f,19,60,31,1,5,3,0
32,1,PFT10.png,PFT,-,-,1,10.7808518,-,-,f,19,60,31,1,5,3,0
32,1,PFT3.png,PFT,1,1.8376684,-,-,-,-,f,19,60,31,1,5,3,0
32,1,PFT6.png,PFT,1,2.7502376,-,-,-,-,f,19,60,31,1,5,3,0
32,1,PFT11.png,PFT,-,-,0,10.1361495,-,-,f,19,60,31,1,5,3,0
32,1,PFT21.png,PFT,-,-,-,-,0,14.7015749,f,19,60,31,1,5,3,0
32,1,PFT16.png,PFT,-,-,1,3.9513986,-,-,f,19,60,31,1,5,3,0
32,1,PFT1.png,PFT,1,2.4807217,-,-,-,-,f,19,60,31,1,5,3,0
32,1,PFT5.png,PFT,1,2.0442816,-,-,-,-,f,19,60,31,1,5,3,0
32,1,PFT24.png,PFT,-,-,-,-,1,8.822518,f,19,60,31,1,5,3,0
32,1,PFT4.png,PFT,1,1.5905178,-,-,-,-,f,19,60,31,1,5,3,0
32,1,PFT9.png,PFT,-,-,0,2.4302672,-,-,f,19,60,31,1,5,3,0
32,1,PFT17.png,PFT,-,-,-,-,1,3.4464991,f,19,60,31,1,5,3,0
23,1,PFT9.png,ATT,-,-,1,3.5285404,-,-,f,19,40,35,1,3,4,0
23,1,PFT11.png,ATT,-,-,0,4.9693409,-,-,f,19,40,35,1,3,4,0
23,1,PFT5.png,ATT,1,2.4138786,-,-,-,-,f,19,40,35,1,3,4,0
23,1,PFT18.png,ATT,-,-,-,-,0,14.3938038,f,19,40,35,1,3,4,0
23,1,PFT23.png,ATT,-,-,-,-,1,5.3138811,f,19,40,35,1,3,4,0
23,1,PFT19.png,ATT,-,-,-,-,1,7.0344015,f,19,40,35,1,3,4,0
23,1,PFT2.png,ATT,1,5.1133336,-,-,-,-,f,19,40,35,1,3,4,0
23,1,PFT13.png,ATT,-,-,0,3.0742931,-,-,f,19,40,35,1,3,4,0
23,1,PFT16.png,ATT,-,-,1,4.514782,-,-,f,19,40,35,1,3,4,0
23,1,PFT21.png,ATT,-,-,-,-,0,10.2184951,f,19,40,35,1,3,4,0
23,1,PFT10.png,ATT,-,-,0,5.600816,-,-,f,19,40,35,1,3,4,0
23,1,PFT17.png,ATT,-,-,-,-,1,4.4337363,f,19,40,35,1,3,4,0
23,1,PFT6.png,ATT,1,2.9333571,-,-,-,-,f,19,40,35,1,3,4,0
23,1,PFT24.png,ATT,-,-,-,-,0,23.0913856,f,19,40,35,1,3,4,0
23,1,PFT3.png,ATT,1,3.7882365,-,-,-,-,f,19,40,35,1,3,4,0
23,1,PFT4.png,ATT,1,1.9575249,-,-,-,-,f,19,40,35,1,3,4,0
23,1,PFT15.png,ATT,-,-,0,29.0616559,-,-,f,19,40,35,1,3,4,0
23,1,PFT1.png,ATT,1,3.8814114,-,-,-,-,f,19,40,35,1,3,4,0
23,1,PFT7.png,ATT,1,7.9172465,-,-,-,-,f,19,40,35,1,3,4,0
23,1,PFT8.png,ATT,1,1.9199435,-,-,-,-,f,19,40,35,1,3,4,0
33,1,PFT9.png,PFT,-,-,1,19.2765187,-,-,f,20,52,40,1,5,7,0
33,1,PFT7.png,PFT,1,5.9527617,-,-,-,-,f,20,52,40,1,5,7,0
33,1,PFT18.png,PFT,-,-,-,-,0,33.4529222,f,20,52,40,1,5,7,0
33,1,PFT1.png,PFT,1,8.7709324,-,-,-,-,f,20,52,40,1,5,7,0
33,1,PFT17.png,PFT,-,-,-,-,1,28.0368078,f,20,52,40,1,5,7,0
33,1,PFT4.png,PFT,1,-,-,-,-,-,f,20,52,40,1,5,7,0
33,1,PFT2.png,PFT,1,5.4362617,-,-,-,-,f,20,52,40,1,5,7,0
33,1,PFT5.png,PFT,1,5.8584854,-,-,-,-,f,20,52,40,1,5,7,0
33,1,PFT8.png,PFT,1,4.89598,-,-,-,-,f,20,52,40,1,5,7,0
33,1,PFT13.png,PFT,-,-,1,16.9010148,-,-,f,20,52,40,1,5,7,0
33,1,PFT24.png,PFT,-,-,-,-,1,8.9185661,f,20,52,40,1,5,7,0
33,1,PFT11.png,PFT,-,-,0,23.0913411,-,-,f,20,52,40,1,5,7,0
33,1,PFT15.png,PFT,-,-,1,24.9832801,-,-,f,20,52,40,1,5,7,0
33,1,PFT10.png,PFT,-,-,1,20.8428855,-,-,f,20,52,40,1,5,7,0
33,1,PFT21.png,PFT,-,-,-,-,0,34.8149722,f,20,52,40,1,5,7,0
33,1,PFT19.png,PFT,-,-,-,-,0,34.0958129,f,20,52,40,1,5,7,0
33,1,PFT6.png,PFT,1,3.6347172,-,-,-,-,f,20,52,40,1,5,7,0
33,1,PFT3.png,PFT,1,3.5655799,-,-,-,-,f,20,52,40,1,5,7,0
33,1,PFT16.png,PFT,-,-,0,23.2686833,-,-,f,20,52,40,1,5,7,0
33,1,PFT23.png,PFT,-,-,-,-,0,21.3798797,f,20,52,40,1,5,7,0
24,1,PFT11.png,ATT,-,-,1,7.7950186,-,-,f,20,50,38,1,3,5,0
24,1,PFT2.png,ATT,1,1.8066682,-,-,-,-,f,20,50,38,1,3,5,0
24,1,PFT13.png,ATT,-,-,1,12.7918723,-,-,f,20,50,38,1,3,5,0
24,1,PFT8.png,ATT,1,1.7386409,-,-,-,-,f,20,50,38,1,3,5,0
24,1,PFT3.png,ATT,1,1.2109927,-,-,-,-,f,20,50,38,1,3,5,0
24,1,PFT1.png,ATT,1,1.4986769,-,-,-,-,f,20,50,38,1,3,5,0
24,1,PFT17.png,ATT,-,-,-,-,1,2.2750939,f,20,50,38,1,3,5,0
24,1,PFT6.png,ATT,1,3.7220908,-,-,-,-,f,20,50,38,1,3,5,0
24,1,PFT18.png,ATT,-,-,-,-,1,2.9617737,f,20,50,38,1,3,5,0
24,1,PFT19.png,ATT,-,-,-,-,0,10.1441293,f,20,50,38,1,3,5,0
24,1,PFT10.png,ATT,-,-,1,3.8159115,-,-,f,20,50,38,1,3,5,0
24,1,PFT9.png,ATT,-,-,1,3.1427924,-,-,f,20,50,38,1,3,5,0
24,1,PFT24.png,ATT,-,-,-,-,1,4.052316,f,20,50,38,1,3,5,0
24,1,PFT21.png,ATT,-,-,-,-,1,10.3212646,f,20,50,38,1,3,5,0
24,1,PFT15.png,ATT,-,-,0,10.8451117,-,-,f,20,50,38,1,3,5,0
24,1,PFT4.png,ATT,1,2.5337216,-,-,-,-,f,20,50,38,1,3,5,0
24,1,PFT7.png,ATT,1,1.9208893,-,-,-,-,f,20,50,38,1,3,5,0
24,1,PFT23.png,ATT,-,-,-,-,1,19.1728702,f,20,50,38,1,3,5,0
24,1,PFT16.png,ATT,-,-,0,7.092881,-,-,f,20,50,38,1,3,5,0
24,1,PFT5.png,ATT,1,1.8780821,-,-,-,-,f,20,50,38,1,3,5,0
34,1,PFT4.png,PFT,1,5.7700023,-,-,-,-,f,19,57,41,3,6,6,0
34,1,PFT8.png,PFT,1,4.5351108,-,-,-,-,f,19,57,41,3,6,6,0
34,1,PFT24.png,PFT,-,-,-,-,1,4.8847432,f,19,57,41,3,6,6,0
34,1,PFT10.png,PFT,-,-,1,2.914194,-,-,f,19,57,41,3,6,6,0
34,1,PFT16.png,PFT,-,-,0,13.2648966,-,-,f,19,57,41,3,6,6,0
34,1,PFT18.png,PFT,-,-,-,-,1,8.9447674,f,19,57,41,3,6,6,0
34,1,PFT23.png,PFT,-,-,-,-,1,29.6957347,f,19,57,41,3,6,6,0
34,1,PFT5.png,PFT,1,4.5900516,-,-,-,-,f,19,57,41,3,6,6,0
34,1,PFT15.png,PFT,-,-,1,23.0063083,-,-,f,19,57,41,3,6,6,0
34,1,PFT1.png,PFT,1,3.9987514,-,-,-,-,f,19,57,41,3,6,6,0
34,1,PFT6.png,PFT,1,2.5590821,-,-,-,-,f,19,57,41,3,6,6,0
34,1,PFT9.png,PFT,-,-,1,3.4510435,-,-,f,19,57,41,3,6,6,0
34,1,PFT2.png,PFT,1,3.0289625,-,-,-,-,f,19,57,41,3,6,6,0
34,1,PFT11.png,PFT,-,-,1,4.6082784,-,-,f,19,57,41,3,6,6,0
34,1,PFT17.png,PFT,-,-,-,-,1,5.8957009,f,19,57,41,3,6,6,0
34,1,PFT19.png,PFT,-,-,-,-,1,5.2037142,f,19,57,41,3,6,6,0
34,1,PFT7.png,PFT,1,4.14516,-,-,-,-,f,19,57,41,3,6,6,0
34,1,PFT21.png,PFT,-,-,-,-,1,12.5722772,f,19,57,41,3,6,6,0
34,1,PFT3.png,PFT,1,5.8003509,-,-,-,-,f,19,57,41,3,6,6,0
34,1,PFT13.png,PFT,-,-,1,2.3019604,-,-,f,19,57,41,3,6,6,0
25,1,PFT18.png,ATT,-,-,-,-,1,7.6902749,f,21,69,38,1,5,2,0
25,1,PFT11.png,ATT,-,-,1,7.6718335,-,-,f,21,69,38,1,5,2,0
25,1,PFT1.png,ATT,1,7.5122542,-,-,-,-,f,21,69,38,1,5,2,0
25,1,PFT9.png,ATT,-,-,0,10.0447127,-,-,f,21,69,38,1,5,2,0
25,1,PFT10.png,ATT,-,-,0,9.227218,-,-,f,21,69,38,1,5,2,0
25,1,PFT19.png,ATT,-,-,-,-,0,4.9027755,f,21,69,38,1,5,2,0
25,1,PFT21.png,ATT,-,-,-,-,0,9.2317631,f,21,69,38,1,5,2,0
25,1,PFT8.png,ATT,1,10.1001494,-,-,-,-,f,21,69,38,1,5,2,0
25,1,PFT4.png,ATT,1,4.0442872,-,-,-,-,f,21,69,38,1,5,2,0
25,1,PFT7.png,ATT,1,10.694203,-,-,-,-,f,21,69,38,1,5,2,0
25,1,PFT24.png,ATT,-,-,-,-,1,6.7441061,f,21,69,38,1,5,2,0
25,1,PFT15.png,ATT,-,-,0,7.4051132,-,-,f,21,69,38,1,5,2,0
25,1,PFT16.png,ATT,-,-,0,5.1354559,-,-,f,21,69,38,1,5,2,0
25,1,PFT2.png,ATT,1,4.0709999,-,-,-,-,f,21,69,38,1,5,2,0
25,1,PFT5.png,ATT,1,4.4878142,-,-,-,-,f,21,69,38,1,5,2,0
25,1,PFT23.png,ATT,-,-,-,-,0,8.1160956,f,21,69,38,1,5,2,0
25,1,PFT17.png,ATT,-,-,-,-,1,7.7737097,f,21,69,38,1,5,2,0
25,1,PFT3.png,ATT,1,3.4760802,-,-,-,-,f,21,69,38,1,5,2,0
25,1,PFT6.png,ATT,1,2.406199,-,-,-,-,f,21,69,38,1,5,2,0
25,1,PFT13.png,ATT,-,-,0,8.2244567,-,-,f,21,69,38,1,5,2,0
26,1,PFT16.png,ATT,-,-,0,9.1691421,-,-,f,19,55,40,1,3,6,1
26,1,PFT8.png,ATT,1,3.9814425,-,-,-,-,f,19,55,40,1,3,6,1
26,1,PFT19.png,ATT,-,-,-,-,1,10.5153621,f,19,55,40,1,3,6,1
26,1,PFT5.png,ATT,1,1.8630602,-,-,-,-,f,19,55,40,1,3,6,1
26,1,PFT4.png,ATT,1,2.977976,-,-,-,-,f,19,55,40,1,3,6,1
26,1,PFT13.png,ATT,-,-,1,4.8702879,-,-,f,19,55,40,1,3,6,1
26,1,PFT2.png,ATT,1,2.1044576,-,-,-,-,f,19,55,40,1,3,6,1
26,1,PFT11.png,ATT,-,-,1,10.6932262,-,-,f,19,55,40,1,3,6,1
26,1,PFT6.png,ATT,1,1.9391612,-,-,-,-,f,19,55,40,1,3,6,1
26,1,PFT9.png,ATT,-,-,1,8.4401156,-,-,f,19,55,40,1,3,6,1
26,1,PFT15.png,ATT,-,-,1,21.6819118,-,-,f,19,55,40,1,3,6,1
26,1,PFT10.png,ATT,-,-,1,8.8853351,-,-,f,19,55,40,1,3,6,1
26,1,PFT23.png,ATT,-,-,-,-,0,8.2154454,f,19,55,40,1,3,6,1
26,1,PFT17.png,ATT,-,-,-,-,1,23.8714764,f,19,55,40,1,3,6,1
26,1,PFT21.png,ATT,-,-,-,-,1,19.2307558,f,19,55,40,1,3,6,1
26,1,PFT24.png,ATT,-,-,-,-,1,5.0746661,f,19,55,40,1,3,6,1
26,1,PFT3.png,ATT,1,3.4842294,-,-,-,-,f,19,55,40,1,3,6,1
26,1,PFT7.png,ATT,1,3.4462483,-,-,-,-,f,19,55,40,1,3,6,1
26,1,PFT1.png,ATT,1,4.4945893,-,-,-,-,f,19,55,40,1,3,6,1
26,1,PFT18.png,ATT,-,-,-,-,1,7.8566996,f,19,55,40,1,3,6,1
27,1,PFT18.png,ATT,-,-,-,-,1,9.4597137,f,28,56,32,2,5,4,0
27,1,PFT21.png,ATT,-,-,-,-,0,10.0209884,f,28,56,32,2,5,4,0
27,1,PFT15.png,ATT,-,-,1,10.8832585,-,-,f,28,56,32,2,5,4,0
27,1,PFT8.png,ATT,1,2.5983856,-,-,-,-,f,28,56,32,2,5,4,0
27,1,PFT9.png,ATT,-,-,1,4.9417495,-,-,f,28,56,32,2,5,4,0
27,1,PFT19.png,ATT,-,-,-,-,1,11.795626,f,28,56,32,2,5,4,0
27,1,PFT6.png,ATT,1,2.9498901,-,-,-,-,f,28,56,32,2,5,4,0
27,1,PFT17.png,ATT,-,-,-,-,1,14.3883858,f,28,56,32,2,5,4,0
27,1,PFT10.png,ATT,-,-,1,37.3154937,-,-,f,28,56,32,2,5,4,0
27,1,PFT7.png,ATT,1,4.706334,-,-,-,-,f,28,56,32,2,5,4,0
27,1,PFT13.png,ATT,-,-,1,10.657685,-,-,f,28,56,32,2,5,4,0
27,1,PFT2.png,ATT,1,4.6962633,-,-,-,-,f,28,56,32,2,5,4,0
27,1,PFT11.png,ATT,-,-,1,16.6465429,-,-,f,28,56,32,2,5,4,0
27,1,PFT24.png,ATT,-,-,-,-,1,36.9704348,f,28,56,32,2,5,4,0
27,1,PFT5.png,ATT,1,5.4066676,-,-,-,-,f,28,56,32,2,5,4,0
27,1,PFT23.png,ATT,-,-,-,-,1,25.1519495,f,28,56,32,2,5,4,0
27,1,PFT3.png,ATT,1,5.4166394,-,-,-,-,f,28,56,32,2,5,4,0
27,1,PFT1.png,ATT,1,3.6650823,-,-,-,-,f,28,56,32,2,5,4,0
27,1,PFT4.png,ATT,1,5.9661763,-,-,-,-,f,28,56,32,2,5,4,0
27,1,PFT16.png,ATT,-,-,1,13.6628121,-,-,f,28,56,32,2,5,4,0
28,1,PFT5.png,ATT,1,2.8553891,-,-,-,-,m,18,53,45,2,3,6,0
28,1,PFT6.png,ATT,1,3.1476312,-,-,-,-,m,18,53,45,2,3,6,0
28,1,PFT10.png,ATT,-,-,1,4.1590029,-,-,m,18,53,45,2,3,6,0
28,1,PFT23.png,ATT,-,-,-,-,0,4.5933916,m,18,53,45,2,3,6,0
28,1,PFT16.png,ATT,-,-,1,2.9258267,-,-,m,18,53,45,2,3,6,0
28,1,PFT18.png,ATT,-,-,-,-,1,4.6011434,m,18,53,45,2,3,6,0
28,1,PFT21.png,ATT,-,-,-,-,0,7.1644221,m,18,53,45,2,3,6,0
28,1,PFT3.png,ATT,1,2.2903482,-,-,-,-,m,18,53,45,2,3,6,0
28,1,PFT8.png,ATT,1,1.7464944,-,-,-,-,m,18,53,45,2,3,6,0
28,1,PFT17.png,ATT,-,-,-,-,1,5.6800229,m,18,53,45,2,3,6,0
28,1,PFT13.png,ATT,-,-,1,6.936984,-,-,m,18,53,45,2,3,6,0
28,1,PFT1.png,ATT,1,2.4459871,-,-,-,-,m,18,53,45,2,3,6,0
28,1,PFT15.png,ATT,-,-,0,7.6129734,-,-,m,18,53,45,2,3,6,0
28,1,PFT24.png,ATT,-,-,-,-,1,5.2044272,m,18,53,45,2,3,6,0
28,1,PFT9.png,ATT,-,-,1,6.7952822,-,-,m,18,53,45,2,3,6,0
28,1,PFT7.png,ATT,1,3.3398013,-,-,-,-,m,18,53,45,2,3,6,0
28,1,PFT2.png,ATT,1,2.7266782,-,-,-,-,m,18,53,45,2,3,6,0
28,1,PFT19.png,ATT,-,-,-,-,0,8.4599394,m,18,53,45,2,3,6,0
28,1,PFT11.png,ATT,-,-,1,3.762108,-,-,m,18,53,45,2,3,6,0
28,1,PFT4.png,ATT,1,1.9295621,-,-,-,-,m,18,53,45,2,3,6,0
35,1,PFT16.png,PFT,-,-,1,22.5455407,-,-,f,22,51,26,1,3,4,0
35,1,PFT10.png,PFT,-,-,1,5.4172697,-,-,f,22,51,26,1,3,4,0
35,1,PFT9.png,PFT,-,-,1,3.4842227,-,-,f,22,51,26,1,3,4,0
35,1,PFT3.png,PFT,1,7.8573302,-,-,-,-,f,22,51,26,1,3,4,0
35,1,PFT21.png,PFT,-,-,-,-,1,38.888943,f,22,51,26,1,3,4,0
35,1,PFT17.png,PFT,-,-,-,-,1,14.654117,f,22,51,26,1,3,4,0
35,1,PFT24.png,PFT,-,-,-,-,1,7.9301779,f,22,51,26,1,3,4,0
35,1,PFT5.png,PFT,1,3.8160919,-,-,-,-,f,22,51,26,1,3,4,0
35,1,PFT11.png,PFT,-,-,1,28.6174988,-,-,f,22,51,26,1,3,4,0
35,1,PFT2.png,PFT,1,2.9782511,-,-,-,-,f,22,51,26,1,3,4,0
35,1,PFT1.png,PFT,1,3.1894194,-,-,-,-,f,22,51,26,1,3,4,0
35,1,PFT6.png,PFT,0,4.7291563,-,-,-,-,f,22,51,26,1,3,4,0
35,1,PFT15.png,PFT,-,-,0,22.7374322,-,-,f,22,51,26,1,3,4,0
35,1,PFT7.png,PFT,1,3.8922307,-,-,-,-,f,22,51,26,1,3,4,0
35,1,PFT18.png,PFT,-,-,-,-,1,37.7836251,f,22,51,26,1,3,4,0
35,1,PFT13.png,PFT,-,-,1,4.6041778,-,-,f,22,51,26,1,3,4,0
35,1,PFT8.png,PFT,1,2.3227962,-,-,-,-,f,22,51,26,1,3,4,0
35,1,PFT4.png,PFT,1,2.2840205,-,-,-,-,f,22,51,26,1,3,4,0
35,1,PFT19.png,PFT,-,-,-,-,1,14.1720352,f,22,51,26,1,3,4,0
35,1,PFT23.png,PFT,-,-,-,-,1,4.6579863,f,22,51,26,1,3,4,0
36,1,PFT5.png,PFT,1,3.3331161,-,-,-,-,f,19,52,41,1,3,6,0
36,1,PFT17.png,PFT,-,-,-,-,1,2.8670103,f,19,52,41,1,3,6,0
36,1,PFT16.png,PFT,-,-,0,3.4599947,-,-,f,19,52,41,1,3,6,0
36,1,PFT2.png,PFT,1,2.0939265,-,-,-,-,f,19,52,41,1,3,6,0
36,1,PFT7.png,PFT,1,2.2946004,-,-,-,-,f,19,52,41,1,3,6,0
36,1,PFT8.png,PFT,1,2.0957608,-,-,-,-,f,19,52,41,1,3,6,0
36,1,PFT13.png,PFT,-,-,1,3.4764742,-,-,f,19,52,41,1,3,6,0
36,1,PFT6.png,PFT,1,3.5187496,-,-,-,-,f,19,52,41,1,3,6,0
36,1,PFT19.png,PFT,-,-,-,-,1,5.4682734,f,19,52,41,1,3,6,0
36,1,PFT3.png,PFT,1,1.0320875,-,-,-,-,f,19,52,41,1,3,6,0
36,1,PFT4.png,PFT,1,1.9383503,-,-,-,-,f,19,52,41,1,3,6,0
36,1,PFT15.png,PFT,-,-,0,12.7443888,-,-,f,19,52,41,1,3,6,0
36,1,PFT11.png,PFT,-,-,1,6.5112073,-,-,f,19,52,41,1,3,6,0
36,1,PFT18.png,PFT,-,-,-,-,1,11.5540418,f,19,52,41,1,3,6,0
36,1,PFT9.png,PFT,-,-,1,6.450565,-,-,f,19,52,41,1,3,6,0
36,1,PFT21.png,PFT,-,-,-,-,1,16.2227694,f,19,52,41,1,3,6,0
36,1,PFT1.png,PFT,1,1.7749383,-,-,-,-,f,19,52,41,1,3,6,0
36,1,PFT23.png,PFT,-,-,-,-,1,10.5949169,f,19,52,41,1,3,6,0
36,1,PFT10.png,PFT,-,-,1,2.5839373,-,-,f,19,52,41,1,3,6,0
36,1,PFT24.png,PFT,-,-,-,-,1,12.1883482,f,19,52,41,1,3,6,0
37,1,PFT7.png,PFT,1,4.9217609,-,-,-,-,f,20,51,43,1,2,5,0
37,1,PFT16.png,PFT,-,-,1,14.3119974,-,-,f,20,51,43,1,2,5,0
37,1,PFT2.png,PFT,1,6.0350082,-,-,-,-,f,20,51,43,1,2,5,0
37,1,PFT3.png,PFT,1,1.8682279,-,-,-,-,f,20,51,43,1,2,5,0
37,1,PFT8.png,PFT,1,7.0009811,-,-,-,-,f,20,51,43,1,2,5,0
37,1,PFT10.png,PFT,-,-,1,28.0757485,-,-,f,20,51,43,1,2,5,0
37,1,PFT15.png,PFT,-,-,0,-,-,-,f,20,51,43,1,2,5,0
37,1,PFT1.png,PFT,1,2.8237414,-,-,-,-,f,20,51,43,1,2,5,0
37,1,PFT11.png,PFT,-,-,1,34.3599712,-,-,f,20,51,43,1,2,5,0
37,1,PFT17.png,PFT,-,-,-,-,1,14.1374001,f,20,51,43,1,2,5,0
37,1,PFT5.png,PFT,1,2.7769512,-,-,-,-,f,20,51,43,1,2,5,0
37,1,PFT18.png,PFT,-,-,-,-,1,51.828575,f,20,51,43,1,2,5,0
37,1,PFT4.png,PFT,1,-,-,-,-,-,f,20,51,43,1,2,5,0
37,1,PFT19.png,PFT,-,-,-,-,1,24.9718806,f,20,51,43,1,2,5,0
37,1,PFT24.png,PFT,-,-,-,-,1,22.8212955,f,20,51,43,1,2,5,0
37,1,PFT13.png,PFT,-,-,1,18.9367266,-,-,f,20,51,43,1,2,5,0
37,1,PFT23.png,PFT,-,-,-,-,1,20.86011,f,20,51,43,1,2,5,0
37,1,PFT21.png,PFT,-,-,-,-,1,33.8333091,f,20,51,43,1,2,5,0
37,1,PFT9.png,PFT,-,-,1,17.1894132,-,-,f,20,51,43,1,2,5,0
37,1,PFT6.png,PFT,1,2.0549656,-,-,-,-,f,20,51,43,1,2,5,0
7,0,PFT5.png,ATT,1,2.7949007,-,-,-,-,f,19,45,36,1,6,4,0
7,0,PFT10.png,ATT,-,-,0,3.184092,-,-,f,19,45,36,1,6,4,0
7,0,PFT18.png,ATT,-,-,-,-,1,6.8165235,f,19,45,36,1,6,4,0
7,0,PFT1.png,ATT,1,1.7052763,-,-,-,-,f,19,45,36,1,6,4,0
7,0,PFT21.png,ATT,-,-,-,-,1,12.6585076,f,19,45,36,1,6,4,0
7,0,PFT9.png,ATT,-,-,0,4.31131,-,-,f,19,45,36,1,6,4,0
7,0,PFT24.png,ATT,-,-,-,-,1,8.9082115,f,19,45,36,1,6,4,0
7,0,PFT3.png,ATT,1,2.099344,-,-,-,-,f,19,45,36,1,6,4,0
7,0,PFT8.png,ATT,1,1.4949725,-,-,-,-,f,19,45,36,1,6,4,0
7,0,PFT17.png,ATT,-,-,-,-,1,8.8509441,f,19,45,36,1,6,4,0
7,0,PFT23.png,ATT,-,-,-,-,1,18.7645199,f,19,45,36,1,6,4,0
